LocalId,SectorId,DiocesanId,OtherId,TAAId,JurisdictionId,NationalId,PlatformId,PreviousLocalId,PreviousSectorId,PreviousDiocesanId,PreviousOtherId,PreviousTAAId,PreviousJurisdictionId,PreviousNationalId,PreviousPlatformId,FamilyName,GivenName,PreferredName,MiddleName,BirthDate,Sex,CountryOfBirth,EducationSupport,FFPOS,VisaCode,IndigenousStatus,LBOTE,StudentLOTE,YearLevel,TestLevel,FTE,ClassGroup,ASLSchoolId,SchoolLocalId,LocalCampusId,MainSchoolFlag,OtherSchoolId,ReportingSchoolId,HomeSchooledStudent,Sensitive,OfflineDelivery,Parent1SchoolEducation,Parent1NonSchoolEducation,Parent1Occupation,Parent1LOTE,Parent2SchoolEducation,Parent2NonSchoolEducation,Parent2Occupation,Parent2LOTE,AddressLine1,AddressLine2,Locality,Postcode,StateTerritory
rkmsf796,75636,85044,24580,33258,56173,7924,R100000145A,53941,95030,27952,23790,63618,69700,85998,R100000145A,Luis,Michelle,Michelle,L,2001-04-26,2,1101,N,1,101,1,Y,1201,9,9,0.88,9C,49663,17389,01,1,ebwhb806,49663,N,N,X,3,5,1,1201,1,5,4,1201,1531 Monterey Street,,EXETER,5019,SA
fsksh526,9984,91105,86516,22309,16787,61924,R100000146M,19748,9077,17266,28124,14414,61868,64326,R100000146M,Garrett,Gussie,Gussie,,2001-08-21,2,1101,N,2,101,2,Y,1201,9,9,0.02,9D,49663,17389,01,2,vmakm760,49663,Y,U,Y,3,8,1,1201,4,8,2,1201,1310 Commons Dr.,,ANGAS VALLEY,5238,SA
dajlv238,52285,92081,99633,42252,58126,86239,R100000147G,34024,99193,51128,37708,67795,24879,6601,R100000147G,Downs,Santos,Santos,,2001-11-03,1,1101,X,2,101,3,U,1201,9,9,0.25,9B,49663,17389,01,1,iqond177,49663,Y,Y,N,1,8,4,7101,1,5,1,1201,2453 N. Halsted St.,,FOREST RANGE,5139,SA
wziex861,89420,52782,35231,48378,98728,5238,R100000148H,97582,33867,39201,46580,91757,32880,13915,R100000148H,Talley,Marisa,Marisa,,2001-05-09,2,1101,N,1,101,2,Y,1201,9,9,0.93,9E,49663,17389,01,1,vrcln186,49663,Y,N,Y,4,8,3,1201,4,8,1,5203,931 Spring Garden St.,,HORSNELL GULLY,5141,SA
lybxi176,51111,59334,89828,9082,67822,49097,R100000149P,61706,77066,83885,19069,64909,28548,9106,R100000149P,Nelson,Edmund,Edmund,Boyd,2001-12-12,1,1101,N,2,101,1,Y,1201,9,9,0.27,9B,49663,17389,01,1,xxcfb328,49663,Y,N,N,3,6,4,1201,4,6,1,1201,130 S. Green St.,,KUDLA,5115,SA
swniu238,42141,37702,55514,57782,41041,71278,R100000000K,65396,97678,54638,60223,33647,73829,3828,R100000000K,Neal,Pattie,Pattie,,2007-06-14,2,1101,N,2,101,1,Y,1201,3,3,0.93,3E,49559,16481,01,1,eywqd389,49559,Y,Y,N,1,8,4,9601,3,6,2,1201,7459 Westheimer Rd,,HINDMARSH TIERS,5202,SA
jdrsr136,42574,30622,27532,94944,32290,19329,R100000001E,89503,7376,93541,60387,36067,45590,90603,R100000001E,Pearlman,Dawn,Dawn,L,2007-08-06,2,1101,N,1,101,4,Y,1201,3,3,0.83,3F,49559,16481,01,2,auuao374,49559,N,X,X,1,7,2,1201,4,6,2,1201,142 2nd Street,,AMERICAN RIVER,5221,SA
ththm231,5361,21207,67397,86466,89575,66428,R100000002D,62846,29814,86137,27337,33624,51652,69539,R100000002D,Jarrell,Ora,Ora,S,2007-05-16,2,1101,N,2,101,2,Y,1201,3,3,0.94,3D,49559,16481,01,1,erihe332,49559,N,X,Y,4,6,4,1201,4,5,4,1201,701D East Naylor Mill Rd,,COCKBURN,5440,SA
hphor729,1241,22907,14406,41701,58493,91161,R100000003S,50228,50258,23258,65581,31832,56936,21864,R100000003S,Ruiz,Clayton,Clayton,Art,2007-12-15,1,1101,N,1,101,4,Y,1201,3,3,0.30,3D,49559,16481,01,1,byvmc794,49559,X,Y,Y,4,6,4,1201,2,7,4,1201,404 Route 70 E,,CHARLESTON,5244,SA
znrqz190,10339,34363,91338,29429,67751,95004,R100000004R,19791,56783,98322,24558,5729,31359,24846,R100000004R,Mcphail,Tracey,Tracey,T,2007-12-03,1,1101,N,2,101,3,N,1201,3,3,0.88,3B,49559,16481,01,1,fqrnv963,49559,N,Y,Y,3,5,2,1201,2,6,4,1201,7840 E. US Hwy. 36,,PORT NOARLUNGA,5167,SA
txjbx820,25171,21949,97997,11824,633,58043,R100000005G,85366,474,37475,24412,36113,72369,89092,R100000005G,Chaisson,Camille,Camille,C,2007-04-01,2,1101,N,1,101,4,Y,1201,3,3,0.88,3C,49559,16481,01,2,bkdve088,49559,U,Y,Y,3,5,2,5203,3,8,4,1201,1 West Ridgewood Ave.,,INGLEWOOD,5133,SA
ouish097,27511,32328,16931,24604,80306,54415,R100000006H,42546,1908,73967,16971,15477,78574,63852,R100000006H,Black,Hector,Hector,W,2007-03-02,1,1101,N,2,101,3,Y,1201,3,3,0.28,3D,49559,16481,01,2,puedi283,49559,N,U,Y,2,8,4,1201,3,7,1,1201,1601 Guadalupe Street,,ARMAGH,5453,SA
pixqa866,95071,6503,85687,62578,75729,42970,R100000007P,36881,55985,82986,86675,5039,56055,69997,R100000007P,Jones,Ilene,Ilene,D,2007-01-03,2,1101,N,2,101,3,Y,1201,3,3,0.23,3C,49559,16481,01,1,kncaw057,49559,Y,Y,Y,4,5,3,1201,2,6,4,5203,237 S. Tustin St,,KIRTON POINT,5606,SA
qqgvk287,29267,6615,70878,9048,54121,53592,R100000008A,65392,88889,72404,57965,83541,57476,39407,R100000008A,Hancock,Margie,Margie,J,2007-04-06,2,1101,Y,1,101,3,Y,1201,3,3,0.19,3F,49559,16481,01,1,zcrfu171,49559,Y,Y,X,4,5,1,1201,4,5,2,1201,2400 Queen Anne Avenue N.,,COOBER PEDY,5723,SA
lcmrd589,89673,95395,68803,67167,16779,94030,R100000009M,43229,13327,15130,7789,80741,68996,8196,R100000009M,Story,Darryl,Darryl,Brian,2007-03-07,1,1101,Y,2,101,4,N,1201,3,3,0.78,3F,49559,16481,01,1,rdcwt919,49559,N,N,N,4,6,3,1201,2,5,1,1201,212 Division Street S.,,FORRESTON,5233,SA
uxhym185,10705,63816,41269,32506,63672,77174,R100000010G,11251,95706,99400,51235,78879,6177,35298,R100000010G,Patchett,Stacey,Stacey,J,2007-10-12,2,1101,N,2,101,1,Y,1201,3,3,0.81,3C,49559,16481,01,2,yhdam725,49559,N,N,U,4,6,2,1201,3,5,4,1201,2100 Poinsett Hwy,,AVENUE RANGE,5273,SA
dhevd393,94764,55144,38637,90446,14514,75693,R100000011H,9769,80987,91020,71475,48478,24612,88724,R100000011H,Abbott,Walter,Walter,E,2007-04-26,1,1101,N,1,101,4,N,1201,3,3,0.17,3E,49559,16481,01,2,armnc164,49559,Y,N,Y,1,6,2,1201,3,8,1,5203,3443 N. Southport Ave.,,FRANKLYN,5421,SA
imqgb781,83812,480,28738,58496,64045,71508,R100000012P,39234,80140,32727,58568,88176,80157,76689,R100000012P,Gallant,Roger,Roger,A,2007-12-09,1,1101,Y,2,101,4,N,1201,3,3,0.20,3E,49559,16481,01,1,etxia787,49559,N,N,N,1,6,2,1201,2,6,1,1201,705 W. Belden Avenue,,REGENCY PARK,5942,SA
tnfdz987,81883,16739,21983,97459,79973,50140,R100000013A,86004,20506,83595,96213,71585,71802,88699,R100000013A,Prinz,Kent,Kent,Boyce,2007-09-03,1,1101,N,2,101,4,N,1201,3,3,0.23,3F,49559,16481,01,1,dador505,49559,Y,Y,N,1,7,3,1201,2,7,4,1201,57 Mt Pleasant Street,,GILLMAN,5013,SA
mdoet350,25934,560,21058,52128,3295,66178,R100000014M,89372,55851,61338,19788,72378,98206,92911,R100000014M,Johnson,Seth,Seth,H,2007-12-16,1,1101,Y,2,101,3,N,1201,3,3,0.60,3A,49559,16481,01,1,wlfad426,49559,N,N,N,4,6,1,1201,2,5,2,1201,4710 National Rd. E.,,KAPINNIE,5632,SA
icofw717,43899,90295,64340,77509,73843,11869,R100000015E,57307,62474,86708,9725,13942,99158,92768,R100000015E,Tarver,Charlie,Charlie,S,2007-09-13,2,1101,N,1,101,1,Y,1201,3,3,0.28,3D,49559,16481,01,1,cwhwe386,49559,Y,Y,N,2,8,3,1201,4,5,2,1201,4515 N. 16th St.,,HONITON,5576,SA
rbfub404,37563,94282,36853,63310,11716,7691,R100000016D,34,30091,76287,66910,22173,81233,37353,R100000016D,Chestnut,Loren,Loren,P,2007-02-02,1,1101,U,2,101,3,Y,1201,3,3,0.90,3F,49559,16481,01,2,gwoeu395,49559,Y,N,N,2,6,3,1201,4,5,1,5203,112 South Broadway Avenue,,VEITCH,5312,SA
vhsjy555,55586,60903,77163,2933,41375,77986,R100000017S,22440,65603,36437,39898,97718,5434,17174,R100000017S,Groce,Rochelle,Rochelle,,2007-04-16,2,1101,N,1,101,1,Y,1201,3,3,0.88,3C,49559,16481,01,1,saxke432,49559,Y,U,N,3,5,2,1201,2,6,3,1201,3815 N. Brookfield Road,,CHARLESTON,5244,SA
ynvha614,89486,93075,5615,83188,98767,9563,R100000018R,68053,2220,78522,57604,13032,23773,60841,R100000018R,Johnson,Wallace,Wallace,Scott,2007-05-01,1,1101,N,1,101,2,N,7101,3,3,0.12,3D,49559,16481,01,1,fuqme326,49559,N,N,Y,4,6,3,1201,4,5,4,1201,10122 SW Park Way,,BORRIKA,5309,SA
qmzbt601,79104,5187,38636,81928,73191,27398,R100000019K,98412,59123,26639,53191,97351,44516,99797,R100000019K,Gibson,Reed,Reed,F,2007-01-17,1,1101,Y,1,101,1,U,1201,3,3,0.28,3A,49559,16481,01,2,sfhee410,49559,X,Y,N,2,7,3,5203,4,6,4,9601,611 Church St,,BANKSIA PARK,5091,SA
aryhg725,63300,48604,75960,84583,63214,83170,R100000020E,69688,18185,36547,14736,90823,81442,21062,R100000020E,Chandler,Vonda,Vonda,A,2007-09-18,2,1101,N,1,101,4,N,1201,3,3,0.99,3A,49559,16481,01,2,bkcjb937,49559,N,Y,N,1,8,4,1201,1,7,3,1201,3355 S. Wadsworth Blvd,,CURRENCY CREEK,5214,SA
cuadt299,19714,14233,83861,20703,70076,22106,R100000021D,9180,24511,99882,81182,37609,27012,38930,R100000021D,Honeycutt,Clara,Clara,Amanda,2007-11-22,2,1101,Y,2,101,3,N,1201,3,3,0.86,3A,49559,16481,01,2,ghfkl706,49559,N,Y,Y,3,5,3,1201,1,6,3,1201,2407 S. Broadway,,ALLENBY GARDENS,5009,SA
rljrg831,6516,70152,68044,73822,52422,69097,R100000022S,75832,76765,9316,77727,83132,19357,18643,R100000022S,Woodside,Willis,Willis,Dylan,2007-11-06,1,1101,N,1,101,4,N,1201,3,3,0.49,3F,49559,16481,01,1,dqpei282,49559,Y,Y,N,1,6,2,1201,1,8,1,1201,5317 N. Clark St.,,BAY OF SHOALS,5223,SA
vwbww723,66620,1771,21951,99327,56812,44627,R100000023R,35512,76313,55713,54,72573,54416,85812,R100000023R,Harvey,Marie,Marie,Christiane,2007-04-15,2,1101,U,2,101,4,N,5203,3,3,0.07,3B,49559,16481,01,1,kdjwr453,49559,Y,Y,Y,1,5,2,1201,3,6,3,1201,121 Congress St,,CANOWIE,5419,SA
ssabj836,1443,95247,6765,38865,24313,42994,R100000024K,57078,27885,24847,72932,73189,85145,29497,R100000024K,Goodall,Jena,Jena,,2007-01-11,2,1101,Y,1,101,3,X,2201,3,3,0.43,3B,49559,16481,01,2,aibua460,49559,Y,Y,Y,2,8,3,1201,1,6,4,7101,354 Elmwood Avenue,,KIRTON POINT,5606,SA
ndfvh415,67625,96080,50877,93642,23755,39011,R100000025H,20750,67580,96592,97638,51953,76786,66139,R100000025H,Countess,Danilo,Danilo,,2007-02-05,1,1101,U,1,101,1,N,1201,3,3,0.03,3D,49559,16481,01,2,jnhda333,49559,N,Y,N,4,8,4,1201,1,8,4,1201,122 Lafayette Road,,LARGS BAY,5016,SA
ywxzl170,90762,83467,37640,86167,28170,4641,R100000026P,80855,88775,87538,34381,85419,67852,92987,R100000026P,Darrah,Gerald,Gerald,H,2007-08-15,1,1101,N,2,101,3,Y,1201,3,3,0.93,3B,49559,16481,01,1,pttfj487,49559,N,Y,N,4,6,3,1201,3,6,3,1201,5031 Main St,,BOLIVAR,5110,SA
jzygv464,75125,11395,85818,74064,37882,64788,R100000027A,18142,72074,99475,72191,87015,19048,63631,R100000027A,Briggs,Stephen,Stephen,Rene,2007-03-21,1,1101,Y,1,101,1,Y,1201,3,3,0.98,3C,49559,16481,01,2,fvojr198,49559,U,N,N,1,7,4,7101,2,7,1,1201,1405 Ralph David Abernathy Blvd SW,,ALLENBY GARDENS,5009,SA
qatgj510,39645,3460,4007,24091,49457,88709,R100000028M,13906,81598,96518,29476,41177,67851,84388,R100000028M,Smith,Virgilio,Virgilio,R,2007-06-25,1,1101,Y,2,101,2,Y,2201,3,3,0.83,3C,49559,16481,01,1,cegwv101,49559,Y,N,Y,4,8,3,1201,2,5,1,1201,536 W. Clapier St.,,BETHANY,5352,SA
uafei796,25271,21981,1498,10113,75566,69926,R100000029G,65069,23362,67797,79081,39762,59942,39833,R100000029G,Coppa,Lidia,Lidia,A,2007-06-03,2,1101,Y,2,101,4,N,1201,3,3,0.40,3E,49559,16481,01,1,nomoc332,49559,Y,N,N,4,8,4,1201,2,7,2,1201,508 Valencia St.,,BUCCLEUCH,5254,SA
drcty954,17589,92838,46732,88831,86086,38327,R100000030H,71335,34823,43048,13534,50092,73270,76929,R100000030H,Ulrich,Connie,Connie,T,2007-06-10,2,1101,Y,2,101,1,N,1201,3,3,0.07,3B,49559,16481,01,2,nvubb527,49559,Y,Y,N,1,7,4,1201,2,7,2,1201,9067 US 31,Apple Valley Plaza,APAMURRA,5237,SA
nfzkx730,65990,37588,40550,67949,6531,22740,R100000031P,92298,31266,30993,86607,46362,19736,39764,R100000031P,Cooley,Ernestine,Ernestine,J,2007-08-19,2,1101,U,1,101,1,Y,1201,3,3,0.98,3F,49559,16481,01,1,foivb809,49559,N,Y,Y,4,7,2,2201,2,7,3,1201,2826 S. Kinnickinnic Avenue,,COONALPYN,5265,SA
pcyfx878,71714,5414,98544,50110,76174,41541,R100000032A,42435,99202,8073,32552,63731,10490,36899,R100000032A,Berger,Waneta,Waneta,L,2007-12-18,2,1101,N,2,101,1,X,1201,3,3,0.00,3E,49559,16481,01,2,rhdcx803,49559,Y,X,X,1,6,1,1201,2,5,3,7101,3482 Highland Ave.,,FARRELL FLAT,5416,SA
pegut958,84798,44042,7996,32242,60064,4996,R100000033M,10275,31044,32513,70150,82184,70446,83381,R100000033M,Curtis,Velma,Velma,S,2007-03-19,2,1101,Y,1,101,2,Y,1201,3,3,0.76,3B,49559,16481,01,2,babdw644,49559,Y,U,N,3,6,4,1201,3,7,3,1201,1004 West Golf Road,,HONITON,5576,SA
rocrs509,66604,54402,36203,65421,69359,33077,R100000034G,3181,86853,71941,35917,40798,20025,24975,R100000034G,Palm,Alvin,Alvin,L,2007-08-13,1,1101,N,2,101,3,Y,1201,3,3,0.81,3B,49559,16481,01,1,zvupf142,49559,X,Y,Y,1,5,2,1201,4,5,1,1201,2097 Madison Ave,,LINWOOD,5410,SA
imynh407,58196,72016,15921,67258,75554,83264,R100000035D,22077,37177,31087,12052,27241,31386,71310,R100000035D,Luster,Wilfred,Wilfred,T,2007-06-06,1,1101,N,2,101,3,N,1201,3,3,0.56,3A,49559,16481,01,2,nqmvs768,49559,Y,N,N,2,6,4,1201,2,5,2,1201,435 W Diversey,,HINDMARSH TIERS,5202,SA
tkahl147,12690,33126,123,89633,78150,44725,R100000036S,97353,14911,99942,65500,59929,80382,52025,R100000036S,Agnew,Sharita,Sharita,S,2007-01-24,2,1101,X,2,101,2,Y,1201,3,3,0.34,3E,49559,16481,01,1,adusd197,49559,Y,Y,Y,3,8,2,1201,4,8,3,1201,16 W Randolph,,ATHELSTONE,5076,SA
ybcvk742,79892,41871,81661,47385,4653,66958,R100000037R,93055,56000,68884,44041,55472,33364,79051,R100000037R,Armstrong,Ricardo,Ricardo,H,2007-01-12,1,1101,N,2,101,3,X,1201,3,3,0.31,3A,49559,16481,01,1,znlkp214,49559,N,Y,N,2,5,3,1201,2,8,3,1201,37 Main Street,,BIBARINGA,5118,SA
micoi643,46317,49509,35292,14553,38004,34064,R100000038K,20321,66837,87395,50891,72557,75834,70926,R100000038K,Kimble,Charlotte,Charlotte,Anna,2005-05-09,2,1101,N,1,101,4,Y,1201,5,5,0.84,5C,49559,16481,01,1,dkbpt713,49559,N,N,Y,4,8,1,7101,4,8,4,1201,1722 Frankfort Avenue,,FISHERMAN BAY,5522,SA
tpfqk869,51153,82803,63147,76655,53166,76515,R100000039E,53778,29460,86743,71613,38314,8892,91417,R100000039E,Dolan,Lora,Lora,,2005-11-11,2,1101,N,1,101,1,N,1201,5,5,0.73,5F,49559,16481,01,1,mysgf107,49559,N,N,N,2,6,2,1201,4,5,2,1201,1163 E. Ogden,,EDINBURGH,5111,SA
ucjac914,43576,48032,12016,89119,34713,9813,R100000040D,10841,31305,54266,70033,95940,4382,26174,R100000040D,Hawkins,Roderick,Roderick,Raleigh,2005-09-05,1,1101,Y,2,101,2,Y,1201,5,5,0.30,5B,49559,16481,01,1,gtyil966,49559,X,U,N,2,5,3,1201,1,6,3,1201,4507 S Centinela Avenue,,MORN HILL,5371,SA
ossto235,21851,88497,84608,5607,80228,55872,R100000041S,54363,85824,23414,22842,47325,37193,71937,R100000041S,Thomas,Mona,Mona,D,2005-06-01,2,1101,Y,1,101,3,N,1201,5,5,0.45,5B,49559,16481,01,1,ngfnj403,49559,N,N,X,3,7,1,9601,3,7,3,2201,242 E. Geneva Road,,MALVERN,5061,SA
catfw841,81274,90049,3207,37205,74680,30841,R100000042R,67759,12359,66945,27651,48644,63423,14351,R100000042R,Hester,Gabriel,Gabriel,,2005-10-27,1,1101,Y,1,101,4,Y,1201,5,5,0.38,5B,49559,16481,01,2,dhrkl348,49559,Y,N,N,2,6,2,1201,3,5,2,1201,7 Broad Street,,BLACKFELLOWS CREEK,5201,SA
vndfu548,64922,5147,46370,92734,5466,74519,R100000043K,27444,29716,83807,7273,57130,83522,81971,R100000043K,Attwood,Delmar,Delmar,G,2005-11-07,1,1101,Y,1,101,4,Y,1201,5,5,0.30,5B,49559,16481,01,1,vfsdm151,49559,Y,Y,N,1,8,2,1201,3,6,1,1201,5226 Bethel Center Mall,,APOINGA,5413,SA
xneqn975,24579,53357,79175,86762,51238,89941,R100000044E,16230,88175,96719,27378,35156,371,24257,R100000044E,Hinman,Luise,Luise,E,2005-04-26,2,1101,Y,2,101,1,N,1201,5,5,0.28,5E,49559,16481,01,1,xrrzm035,49559,N,N,Y,1,5,3,1201,1,7,3,1201,2545 E. Broadway Blvd.,,REDHILL,5521,SA
fkydj072,97461,94397,2685,61237,45632,63780,R100000045P,38425,5674,49067,91518,52252,65726,48616,R100000045P,Clevenger,Mac,Mac,D,2005-03-21,1,1101,U,2,101,4,Y,1201,5,5,0.47,5E,49559,16481,01,2,yolek730,49559,Y,N,U,3,7,2,1201,1,7,3,1201,75-1027 Henry St.,,BIRDWOOD,5234,SA
slkvj489,93983,98363,41126,97332,37396,51810,R100000046A,95240,23373,3658,3568,57649,198,60070,R100000046A,Hicks,Leona,Leona,Lucie,2005-05-04,2,1101,Y,1,101,2,N,1201,5,5,0.26,5C,49559,16481,01,1,otgla897,49559,N,N,N,3,7,4,1201,1,8,2,1201,139 Brighton Avenue,,PINE HILL,5269,SA
uucjg466,84555,36125,39750,61047,38514,25827,R100000047M,22241,81465,97266,92305,56271,15439,96868,R100000047M,Vansant,Mitchell,Mitchell,A,2005-12-10,1,1101,X,1,101,3,N,1201,5,5,0.14,5E,49559,16481,01,2,qitmp748,49559,N,X,Y,1,5,1,7101,3,7,3,1201,21520 W. Field Pkwy.,,GLANDORE,5037,SA
ueddq203,69785,28806,16356,34581,48111,23426,R100000048G,44502,32230,76416,91255,75555,9021,31090,R100000048G,Gilkey,Eva,Eva,J,2005-09-22,2,1101,N,1,101,1,N,1201,5,5,0.98,5B,49559,16481,01,1,cdgkk888,49559,N,N,N,2,8,3,1201,3,5,1,1201,310 S. Canal St.,,CHERRYVILLE,5134,SA
fbakq206,38765,66208,6399,96066,64497,36564,R100000049H,75052,54147,71003,39720,32903,68347,34483,R100000049H,Winer,Brad,Brad,,2005-03-27,1,1101,Y,1,101,1,N,1201,5,5,0.87,5C,49559,16481,01,1,pxbmt388,49559,Y,Y,N,1,8,3,1201,1,7,4,1201,3201 Farnam St.,,BEAUFORT,5550,SA
bnmcj772,78889,69195,30678,61796,75748,20823,R100000050P,43973,33200,50627,74354,3398,46250,16165,R100000050P,Hamer,Yvonne,Yvonne,J,2005-10-13,2,1101,X,1,101,2,N,1201,5,5,0.50,5F,49559,16481,01,1,jaiyk396,49559,N,Y,Y,1,5,4,1201,3,8,1,1201,3325 Robbins Rd.,,ALFORD,5555,SA
omdai443,18655,60567,6274,91007,92839,46296,R100000051A,29341,90250,29171,23723,61290,39148,35225,R100000051A,Miller,Bernard,Bernard,Hollis,2005-05-10,1,1101,N,2,101,2,Y,1201,5,5,0.47,5E,49559,16481,01,1,plirx840,49559,X,Y,Y,4,6,1,1201,3,8,4,1201,2505 S. College Road,,CLEARVIEW,5085,SA
vwcws977,56890,40650,31472,50795,67194,58546,R100000052M,72472,90792,92802,20294,67807,5432,65016,R100000052M,Wise,Sheryl,Sheryl,Courtney,2005-10-07,2,1101,N,2,101,4,Y,1201,5,5,0.32,5D,49559,16481,01,1,yglfv677,49559,N,N,N,1,8,4,7101,1,7,4,1201,2688 Coolidge Highway,,BALHANNAH,5242,SA
jcniw181,96590,20054,82195,92186,31569,52605,R100000053G,30948,59766,88366,29459,64837,83800,50574,R100000053G,Bennett,Clement,Clement,A,2005-11-04,1,1101,N,2,101,4,N,1201,5,5,0.74,5E,49559,16481,01,2,mnzoj256,49559,N,N,Y,4,8,4,1201,1,7,4,1201,1100 O Street,,GLENELG,5045,SA
budvq753,76758,66817,70926,56053,29976,12959,R100000054H,87888,62550,39852,11831,1569,46068,8950,R100000054H,Izzo,Loren,Loren,S,2005-03-21,1,1101,U,1,101,3,N,1201,5,5,0.83,5F,49559,16481,01,2,wdyht284,49559,Y,U,N,4,6,3,1201,3,5,1,1201,367 Prince Ave,,CALTOWIE,5490,SA
fpvpl818,64152,60983,68925,21704,30954,9646,R100000055S,75611,9055,38709,84883,29418,99006,57966,R100000055S,Hester,Simone,Simone,Tisha,2005-03-22,2,1101,N,2,101,1,Y,9601,5,5,0.14,5B,49559,16481,01,1,jcwkb726,49559,N,N,N,1,8,3,1201,4,8,4,7101,208 Wabash St.,,CLINTON,5570,SA
vvohe409,85329,77307,78227,60591,46883,68419,R100000056R,1826,76862,7874,26791,56974,49971,99565,R100000056R,Pierre,Carry,Carry,A,2005-02-04,2,1101,N,1,101,4,Y,1201,5,5,0.38,5A,49559,16481,01,2,jsgyu411,49559,Y,Y,U,2,7,3,1201,2,5,2,1201,20 1st Ave,,BRAY,5276,SA
ejigo598,76346,76591,85934,61215,80597,13113,R100000057K,49947,51361,42131,48394,49945,10533,65709,R100000057K,Lentz,Kris,Kris,,2005-03-20,2,1101,N,1,101,1,Y,1201,5,5,0.21,5E,49559,16481,01,2,nqzuj823,49559,Y,Y,N,1,6,2,1201,2,8,1,1201,680 N High Street,,ALDGATE,5154,SA
rpdwi546,98096,1055,84504,42818,32361,27770,R100000058E,20975,58014,74435,41532,8327,39356,28396,R100000058E,Caskey,Lauren,Lauren,S,2005-07-28,2,1101,N,2,101,2,N,1201,5,5,0.43,5E,49559,16481,01,1,rfwdr978,49559,Y,N,N,2,7,1,1201,3,7,3,1201,1544 N. Cahuenga Blvd.,,KYANCUTTA,5651,SA
pzlmb138,20380,67760,84778,7855,19820,5422,R100000059D,34750,89631,85352,61269,51403,52178,63950,R100000059D,Brock,Sandra,Sandra,F,2005-09-14,2,1101,N,1,101,3,N,1201,5,5,0.36,5A,49559,16481,01,1,pqysj477,49559,Y,Y,N,4,8,1,1201,4,6,1,1201,2601 Hennepin Ave S,,HOLDEN HILL,5088,SA
ludnz091,30057,557,51042,7159,37878,51464,R100000060S,82633,35489,38686,20589,12527,57137,18173,R100000060S,Jaramillo,Scotty,Scotty,Edmund,2005-02-14,1,1101,Y,1,101,3,N,1201,5,5,0.40,5B,49559,16481,01,1,mbroh330,49559,X,N,N,2,6,2,1201,3,5,2,2201,306 West Holly Street,,BEAUFORT,5550,SA
inkrr586,61879,28001,51656,25827,50874,76389,R100000061R,51033,46687,97175,13981,52808,41981,82362,R100000061R,Santoyo,Louie,Louie,,2005-12-11,1,1101,N,1,101,2,Y,1201,5,5,0.34,5A,49559,16481,01,2,vmthp908,49559,N,N,Y,2,6,1,1201,3,8,1,1201,775 Som Center Rd.,,ADELAIDE,5839,SA
qgsuh566,57495,73115,15237,7365,10623,4200,R100000062K,57347,41277,98079,51805,90595,28767,88124,R100000062K,Jones,Benito,Benito,,2005-12-26,1,1101,Y,1,101,4,N,1201,5,5,0.95,5E,49559,16481,01,1,eqwss006,49559,N,N,Y,4,8,3,1201,2,6,4,1201,3831 Mt. Vernon Ave.,,CAVENAGH,5422,SA
spaav347,82229,19520,30078,30383,59691,56804,R100000063E,8524,51149,11863,98091,5774,26698,60396,R100000063E,Palm,Alva,Alva,Lyle,2005-01-15,1,1101,Y,1,101,4,N,1201,5,5,0.39,5D,49559,16481,01,2,kfnzo176,49559,Y,Y,Y,2,5,4,2201,2,8,3,1201,1001 Division Street South,,EDILLILIE,5630,SA
cqkqs438,17894,28839,41240,38578,89936,2247,R100000064D,42230,44067,27620,46528,23319,66145,27097,R100000064D,Pennington,Amelia,Amelia,L,2005-07-09,2,1101,N,2,101,2,U,1201,5,5,1.00,5B,49559,16481,01,2,fwfns388,49559,N,Y,N,2,8,2,1201,4,8,1,5203,83 Exchange St.,,BINNUM,5262,SA
jfxoc566,90430,70839,11747,73493,94279,92039,R100000065A,89815,69440,26542,65029,80476,57332,83870,R100000065A,Bryant,Benito,Benito,,2005-09-26,1,1101,X,2,101,3,N,1201,5,5,0.53,5B,49559,16481,01,2,orwpv976,49559,Y,N,Y,1,5,1,1201,1,6,4,1201,446 Broad Street,,BOCKELBERG,5655,SA
hzvym335,68095,52697,89616,3452,76482,19148,R100000066M,44488,38632,77644,96684,30244,3658,14072,R100000066M,Gourley,Marcie,Marcie,R,2005-12-03,2,1101,Y,2,101,2,N,1201,5,5,0.35,5B,49559,16481,01,1,vxkzx542,49559,N,N,U,2,5,4,1201,4,5,1,1201,2 Dickinson Street,,GLEN OSMOND,5064,SA
jfuol903,47721,71464,19745,85288,43922,90786,R100000067G,62795,55532,41139,76419,15952,77721,75764,R100000067G,Flores,Dot,Dot,Z,2005-09-07,2,1101,Y,1,101,3,N,7101,5,5,0.15,5A,49559,16481,01,1,ksdtq379,49559,Y,X,N,3,5,1,1201,2,6,2,1201,809 Market St.,,BELLEVUE HEIGHTS,5050,SA
hkodr772,52714,17832,76083,64899,75855,5164,R100000068H,87716,25558,91216,32132,63479,44640,7439,R100000068H,Torres,Stephanie,Stephanie,A,2005-02-12,2,1101,Y,2,101,2,N,1201,5,5,0.94,5A,49559,16481,01,1,pnkft316,49559,Y,Y,U,4,8,3,2201,4,8,2,1201,603 South Broadway St,,KRINGIN,5304,SA
